code,sugar_to_carb_ratio,calorie_category,sugar_category,is_ultra_processed
5052909349723,1.24242424242424,Moderate,Low Sugar,No
6111184006109,1.0,Moderate,High Sugar,Yes
5000128832519,0.805555555555556,High,High Sugar,Yes
4056489562979,0.314102564102564,Moderate,Low Sugar,Yes
6111242370258,0.970873786407767,Low,Moderate Sugar,Yes
6111126002299,1.0,Low,Moderate Sugar,Yes
5060482841770,0.618881118881119,High,High Sugar,No
6290090011039,0.970212765957447,High,High Sugar,Yes
5060058330868,1.0,Low,Moderate Sugar,Yes
7622210317629,1.0,Low,Low Sugar,Yes
5025125000242,0.0456521739130435,High,Low Sugar,No
8402001012310,0.454545454545455,Low,Low Sugar,No
6111243570039,0.051941306323854,High,Low Sugar,Yes
4088600216645,0.964705882352941,Low,Moderate Sugar,Yes
374743,0.32,Moderate,Low Sugar,Yes
6111242102842,0.702290076335878,Low,Moderate Sugar,Yes
1054200,0.0794701986754967,Moderate,Low Sugar,Yes
6111126005412,0.905555555555556,Low,Moderate Sugar,Yes
3302740086113,0.15625,Moderate,Low Sugar,Yes
1766820,0.0462427772948756,Moderate,Low Sugar,Yes
6111243622424,0.0490066231481285,High,Low Sugar,Yes
6111259342880,0.394477317554241,High,High Sugar,Yes
6111126005474,0.888888888888889,Moderate,High Sugar,Yes
6111242102866,0.702290076335878,Low,Moderate Sugar,Yes
4002671158772,0.91304347826087,High,Low Sugar,Yes
281249002257,0.0914127423822715,High,Low Sugar,Yes
6221155058614,0.271523178807947,High,Low Sugar,Yes
3560071469672,0.00689655172413793,High,Low Sugar,No
6111252630830,0.271523178807947,High,Low Sugar,Yes
5000168039268,0.0087719298245614,High,Low Sugar,Yes
5000342000992,0.833333333333333,Moderate,Low Sugar,Yes
144528000163,0.271523178807947,High,Low Sugar,No
6111242882065,1.0,Low,Low Sugar,Yes
4056489055884,0.890909090909091,Low,Moderate Sugar,Yes
4061461998097,0.184684684684685,Moderate,Low Sugar,Yes
5740900404779,0.5,High,Low Sugar,No
8690586257602,0.271523178807947,High,Low Sugar,Yes
6111203007193,0.271523178807947,High,Low Sugar,Yes
20068295,1.0,Low,Moderate Sugar,Yes
3270190024835,0.211538461538462,High,Moderate Sugar,Yes
3564707084055,0.073972602739726,High,Moderate Sugar,Yes
8000500309469,0.985074626865672,High,High Sugar,Yes
3564707001236,0.00609756097560976,High,Low Sugar,No
8711000522967,0.0,Low,Low Sugar,Yes
3154230050667,1.0,Moderate,Low Sugar,Yes
3165437041006,0.987179487179487,High,High Sugar,No
3045320001655,1.0,High,High Sugar,Yes
4000405005316,0.131578947368421,Moderate,Low Sugar,Yes
3564700010846,0.941176470588235,High,High Sugar,Yes
3760091727749,0.895833333333333,High,Low Sugar,No
20104214,0.126404494382022,High,Moderate Sugar,Yes
20000660,0.991319444444444,High,High Sugar,Yes
3266980031183,0.0,High,Low Sugar,Yes
3176582003009,0.1,High,Low Sugar,No
3023290028650,0.944055944055944,Moderate,Moderate Sugar,Yes
3256225425600,1.0,Low,Low Sugar,No
3270160860166,0.254545454545455,Moderate,Moderate Sugar,No
3478820008235,0.833333333333333,Low,Moderate Sugar,No
8024884117809,0.271523178807947,High,Low Sugar,No
3155250317914,1.0,Moderate,Low Sugar,No
3270160860685,0.161538461538462,Moderate,Low Sugar,Yes
3660603004859,0.631578947368421,High,Low Sugar,Yes
20681517,-1.0,High,Low Sugar,No
26020013,0.271523178807947,High,Low Sugar,No
3279231500000,0.5,Moderate,Moderate Sugar,No
3599740007266,0.04,Moderate,Low Sugar,Yes
26034461,1.0,High,High Sugar,No
3270190205685,1.0,Moderate,Low Sugar,Yes
20183363,0.541666666666667,High,Low Sugar,Yes
20995751,0.0661538461538461,High,Low Sugar,No
3251510550005,0.860215053763441,Moderate,High Sugar,Yes
3250390012108,0.846153846153846,Low,Low Sugar,No
3250390758075,0.115566037735849,High,Low Sugar,Yes
3270190008279,-1.0,High,Low Sugar,No
7610400084895,0.905660377358491,High,High Sugar,Yes
3664346306638,0.952380952380952,High,High Sugar,Yes
3760020509521,0.00833333333333333,High,Low Sugar,No
7622201515447,0.982758620689655,High,High Sugar,Yes
3011360030474,0.75,High,Low Sugar,Yes
8002270686672,1.0,Low,Low Sugar,Yes
3245411386702,1.0,High,Low Sugar,No
4056489039556,0.117647058823529,High,Low Sugar,Yes
4056489124498,1.0,High,Low Sugar,No
8886303210535,0.758620689655172,Moderate,Low Sugar,Yes
7613036892520,0.473429951690821,Moderate,Moderate Sugar,Yes
3564700530665,0.0234375,High,Low Sugar,No
7610700601396,0.0,High,Low Sugar,Yes
3564700606865,0.357142857142857,High,Low Sugar,No
3033710076505,1.0,Moderate,Low Sugar,No
3560070339617,1.0,High,High Sugar,No
3483050001420,0.0178837555886736,High,Low Sugar,No
20840792,0.672727272727273,High,High Sugar,No
4000539671104,0.964285714285714,High,High Sugar,Yes
5413548280189,0.994285714285714,High,High Sugar,Yes
3760005021307,0.25,High,High Sugar,No
3560070220731,0.271523178807947,Low,Low Sugar,Yes
4008400191423,0.873684210526316,Moderate,Moderate Sugar,Yes
8000380153442,0.431034482758621,High,High Sugar,Yes
5000157140722,0.888888888888889,High,High Sugar,Yes
8480000510525,0.25,Low,Low Sugar,No
5202390015878,0.0,High,Low Sugar,Yes
8410376036169,0.287878787878788,High,High Sugar,Yes
3560071181413,0.805555555555556,High,High Sugar,No
3019081241599,-1.0,High,Low Sugar,No
5900783008062,0.816326530612245,High,Moderate Sugar,No
3330724270159,0.981132075471698,High,High Sugar,Yes
8008343200134,0.0446043165467626,High,Low Sugar,No
5410188033663,-1.0,Low,Low Sugar,Yes
3175681270749,0.0583333333333333,Low,Low Sugar,Yes
3057640556913,0.96969696969697,Low,Low Sugar,Yes
20959968,0.0952380952380952,High,Low Sugar,No
20269944,-1.0,Low,Low Sugar,No
8004030344938,-1.0,Moderate,Low Sugar,No
1402016760005,0.833333333333333,Moderate,Moderate Sugar,No
8002590048402,0.0342465753424658,High,Low Sugar,Yes
3255290254115,0.361702127659574,High,High Sugar,Yes
3154230801313,0.833333333333333,High,Low Sugar,Yes
8000500359884,0.99554565701559,Moderate,Moderate Sugar,Yes
3154230809951,0.0,Moderate,Low Sugar,Yes
5900012000232,-1.0,High,Low Sugar,No
5449000000712,1.0,Low,Moderate Sugar,Yes
50823093,0.5,Moderate,Moderate Sugar,Yes
5941445674652,0.0213114754098361,High,Low Sugar,Yes
4009491022016,1.0,Low,Moderate Sugar,No
3168930170693,0.956521739130435,Low,Low Sugar,Yes
34000400126,0.5,Moderate,Low Sugar,Yes
6104696,1.0,High,Low Sugar,Yes
7622201500573,0.5,High,Low Sugar,Yes
80935490,0.0,Moderate,Low Sugar,Yes
3564707186278,0.3125,High,High Sugar,No
20978075,0.604395579059494,High,Moderate Sugar,No
3760278865660,0.0,High,Low Sugar,No
3033490006402,0.947761194029851,Moderate,Moderate Sugar,Yes
2006050037223,1.0,High,Low Sugar,No
5000169070857,0.332173913043478,High,High Sugar,No
4056489358848,0.889400921658986,Moderate,High Sugar,Yes
5060178070866,0.2375,Low,Low Sugar,No
3046920040440,0.810810810810811,High,High Sugar,Yes
5030101022248,0.0512820512820513,Moderate,Low Sugar,No
5000119309235,0.00309597523219814,Moderate,Low Sugar,No
5000169288832,0.0172955974842767,High,Low Sugar,No
5000232844255,0.0,Moderate,Low Sugar,Yes
3760324300138,0.2,Moderate,Low Sugar,Yes
4056489756286,0.92600422832981,High,High Sugar,No
5000128947589,0.046875,Moderate,Low Sugar,Yes
5010251958178,0.0248447204968944,Moderate,Low Sugar,No
5010251907350,0.767441860465116,Moderate,Low Sugar,No
8711299100211,0.830246913580247,High,High Sugar,No
5012035927608,0.625,High,High Sugar,Yes
5060021080912,0.047029702970297,High,Low Sugar,Yes
1550368,1.0,Low,Low Sugar,Yes
5010251564119,1.0,Low,Moderate Sugar,No
5017764128142,0.025,High,Low Sugar,Yes
5011308505024,0.591397849462366,Low,Moderate Sugar,Yes
5000157004017,0.401709401709402,Low,Low Sugar,No
5060674960050,0.426470588235294,Low,Low Sugar,Yes
31200452009,1.0,Low,Low Sugar,Yes
5051622920479,0.964285714285714,High,Low Sugar,No
5000119004024,0.0204379562043796,High,Low Sugar,No
4088600382166,1.0,High,High Sugar,No
8410076901002,0.445475638051044,High,High Sugar,Yes
8720182490186,0.244444444444444,High,Moderate Sugar,Yes
6111126001674,0.906666666666667,Moderate,Moderate Sugar,Yes
4088600163703,0.194174757281553,High,Moderate Sugar,Yes
5010034013674,0.0161290322580645,Moderate,Low Sugar,Yes
4056489695325,0.964285714285714,Low,Low Sugar,Yes
4056489719694,0.990774907749078,High,High Sugar,Yes
5010115811205,1.0,High,High Sugar,Yes
6111180000446,0.629139072847682,Low,Moderate Sugar,Yes
5059512727047,0.0616197183098592,High,Low Sugar,Yes
5031021454072,0.0618729096989967,High,Low Sugar,Yes
9350271000164,0.0,Low,Low Sugar,Yes
5024121802126,0.110218140068886,High,Moderate Sugar,No
4088600157931,0.0172413793103448,Moderate,Low Sugar,No
5000169386927,0.0942982456140351,High,Low Sugar,No
5000169199152,0.529411764705882,High,Low Sugar,Yes
5054775467501,0.4,High,Low Sugar,Yes
6111126002473,1.0,Low,Moderate Sugar,Yes
6111242109476,0.736842105263158,Moderate,Moderate Sugar,No
5060719920667,0.98,High,High Sugar,No
80051411,0.972366148531952,High,High Sugar,Yes
8402001015090,0.835820895522388,High,High Sugar,Yes
1810387,1.0,Moderate,Low Sugar,No
6111032009078,0.636363636363636,Low,Moderate Sugar,Yes
5012427642102,0.5,Low,Low Sugar,No
4056489712466,0.873015873015873,High,High Sugar,No
6111180015495,0.0234006734006734,High,Low Sugar,Yes
5000112602029,1.0,Low,Moderate Sugar,Yes
6111242100152,0.703389830508475,Low,Moderate Sugar,Yes
3023290078518,0.9375,Moderate,Moderate Sugar,Yes
8719200262300,1.0,High,Low Sugar,Yes
6111265930026,0.6,High,Moderate Sugar,Yes
6111126005481,0.888888888888889,Moderate,High Sugar,Yes
4056489977681,1.0,High,High Sugar,No
6111126005603,0.827472527472528,Moderate,High Sugar,Yes
1002942,0.152298850574713,High,Moderate Sugar,Yes
4061459834246,1.0,Low,Low Sugar,Yes
6111261970866,0.0695364238410596,Low,Low Sugar,Yes
6111261410133,0.458333333333333,Low,Moderate Sugar,Yes
6111242927636,0.831578947368421,Low,Moderate Sugar,Yes
3021762383306,1.0,Moderate,High Sugar,Yes
7613036352734,0.553097345132743,High,High Sugar,Yes
3178530416541,0.36986301369863,High,High Sugar,No
5900020006226,0.331514324693042,High,High Sugar,Yes
3033491279720,0.847953216374269,Moderate,Moderate Sugar,Yes
3045320104165,1.0,Low,Moderate Sugar,No
3564707084062,0.0611111111111111,High,Low Sugar,Yes
3178530410150,0.5,High,High Sugar,Yes
3422210438065,0.0428571428571429,High,Low Sugar,No
10576403,1.0,Low,Low Sugar,Yes
3560070478637,0.925531914893617,Low,Moderate Sugar,No
3760020500559,0.846153846153846,Moderate,Low Sugar,Yes
4000177605004,1.0,Low,Moderate Sugar,Yes
7610100034084,1.0,High,Low Sugar,No
3560070060252,0.615384615384615,High,Low Sugar,No
3760122961937,0.0588235294117647,High,Low Sugar,Yes
3560070387427,0.857142857142857,Low,Low Sugar,Yes
3033491402784,0.649350649350649,Moderate,Moderate Sugar,Yes
3017760015097,0.650793650793651,High,High Sugar,Yes
3175681225084,0.184210526315789,High,Low Sugar,Yes
3367651000832,0.1265,High,Moderate Sugar,Yes
3155250367094,1.0,High,Low Sugar,No
20057602,0.631578947368421,Moderate,Moderate Sugar,Yes
3608580884170,0.75,High,High Sugar,Yes
3281780063509,0.1,Moderate,Low Sugar,Yes
3046920017541,0.941176470588235,High,High Sugar,Yes
8000300211368,0.753623188405797,Low,Moderate Sugar,Yes
3564707081023,0.7,Low,Low Sugar,No
3017760404396,0.442857142857143,High,High Sugar,Yes
4000400008053,0.636363636363636,High,Low Sugar,Yes
7613033687983,0.688046647230321,High,High Sugar,Yes
3036812100147,0.397435897435897,Moderate,Moderate Sugar,Yes
3259010101208,0.75,Moderate,Low Sugar,No
8480000211514,0.913793103448276,Low,Moderate Sugar,Yes
3023290036655,0.875706214689266,Moderate,High Sugar,Yes
8000500034743,0.914772727272727,High,High Sugar,Yes
5000157073020,0.863636363636364,Low,High Sugar,Yes
4008258130018,0.433333333333333,High,Low Sugar,No
3228022180082,1.0,High,Low Sugar,No
3422440006454,0.46875,Low,Low Sugar,No
7613035645585,0.482993197278912,High,Moderate Sugar,Yes
7622400013942,0.942307692307692,High,High Sugar,Yes
3250390148999,0.221343873517787,High,Moderate Sugar,Yes
7610095231505,0.0228070175438597,High,Low Sugar,No
7622300134532,0.942307692307692,High,High Sugar,Yes
8000430194036,0.75,Moderate,Low Sugar,Yes
3760056264906,-1.0,High,Low Sugar,No
3560070323289,1.0,Low,Low Sugar,No
3760077535993,0.95,Moderate,High Sugar,No
9002490208592,-1.0,Low,Low Sugar,Yes
3338310000609,0.06,Moderate,Low Sugar,Yes
8000320010118,0.772727272727273,Low,Low Sugar,No
3229820799865,0.23728813559322,High,Moderate Sugar,Yes
3243610097221,0.476190476190476,High,High Sugar,Yes
3088540003245,0.780487804878049,High,High Sugar,No
8410127050482,0.636363636363636,High,Low Sugar,Yes
8410109000085,0.947368421052632,High,High Sugar,Yes
3256220321372,0.271523178807947,High,Low Sugar,No
3760077530769,0.491228070175439,Moderate,Moderate Sugar,No
8002470030886,-1.0,High,Low Sugar,No
3229820792262,0.169230769230769,Low,Low Sugar,No
8410076900302,0.63921568627451,High,High Sugar,Yes
8480000186157,0.0,Moderate,Low Sugar,No
3256225042104,0.0333333333333333,Moderate,Low Sugar,No
8480000341778,0.271523178807947,High,Low Sugar,No
20029968,0.37378640776699,High,High Sugar,Yes
8480000821997,0.0333333333333333,High,Low Sugar,No
80751151,0.979130434782609,High,High Sugar,Yes
5016081312098,0.0526315789473684,High,Low Sugar,No
6174971,0.0509803921568627,High,Low Sugar,Yes
3038359005572,0.75,High,Moderate Sugar,Yes
3609200010726,0.0121212121212121,High,Low Sugar,No
3240931546667,0.0611111111111111,Moderate,Low Sugar,No
20320003,0.44,High,Low Sugar,No
8410376041002,0.228571428571429,High,High Sugar,Yes
7622300331283,0.733333333333333,High,High Sugar,Yes
6163743,0.446153846153846,High,High Sugar,Yes
4061458021616,0.911111111111111,High,High Sugar,Yes
8076809512114,0.0766666666666667,High,Low Sugar,Yes
8480000168467,0.807591623036649,High,High Sugar,No
8480000141026,0.269230769230769,High,High Sugar,Yes
4056489238676,1.0,Low,Moderate Sugar,Yes
1230000068000,0.107142857142857,High,Low Sugar,Yes
6130433000354,0.8984375,Low,Moderate Sugar,Yes
80444916,0.964912280701754,High,High Sugar,Yes
8721800400549,1.0,High,Low Sugar,No
4056489038597,0.0898876404494382,High,Low Sugar,Yes
8002190001517,0.0373134328358209,High,Low Sugar,Yes
8718836395833,0.0638297872340425,High,Low Sugar,Yes
6130760001482,0.849893162393162,Moderate,High Sugar,Yes
3165430501002,1.0,High,High Sugar,No
5411188124191,0.909090909090909,Low,Moderate Sugar,Yes
3123349016017,0.916666666666667,Low,Moderate Sugar,No
4056489193395,0.809523809523809,Low,Low Sugar,Yes
8421395357500,1.0,High,Low Sugar,No
3341186,-1.0,Low,Low Sugar,No
5900617002099,0.211267605633803,High,Moderate Sugar,Yes
3270720018082,0.468085106382979,High,Low Sugar,No
8480000229670,0.949152542372881,Low,Moderate Sugar,Yes
8027890009175,0.276923076923077,High,Low Sugar,Yes
8412042502367,-1.0,Low,Low Sugar,No
5016887003367,0.5,Moderate,Low Sugar,No
4056489239895,0.213780918727915,High,Moderate Sugar,Yes
20475581,0.0757575757575758,Moderate,Low Sugar,No
4006424022365,0.0406779661016949,Moderate,Low Sugar,Yes
8007153008091,-1.0,High,Low Sugar,No
5036589201601,1.0,Low,Low Sugar,No
3560071407537,0.253968253968254,High,High Sugar,No
4056489687641,1.0,Low,Low Sugar,Yes
3609200011013,0.0296296296296296,High,Low Sugar,Yes
5011476100175,0.29646017699115,Moderate,Moderate Sugar,Yes
3092718638054,0.285714285714286,Low,Low Sugar,Yes
8076809582193,0.570621468926554,High,High Sugar,Yes
4088600551722,0.902439024390244,Low,Moderate Sugar,No
5391115000821,0.407407407407407,Moderate,Moderate Sugar,Yes
3564707184250,0.846153846153846,Low,Low Sugar,No
8402001009143,0.0,Low,Low Sugar,Yes
8410376049602,0.00757575757575758,High,Low Sugar,Yes
3770024649079,0.888888888888889,High,High Sugar,Yes
5060040250945,0.540983606557377,High,High Sugar,Yes
819562022791,0.222222222222222,Moderate,Low Sugar,Yes
5010228001081,0.0238095238095238,Moderate,Low Sugar,Yes
5000442008003,-1.0,Low,Low Sugar,Yes
4002359017841,0.579710144927536,Low,Low Sugar,No
5059319016450,0.164179104477612,High,Moderate Sugar,Yes
4056489159995,-1.0,High,Low Sugar,No
8480000236227,0.0714285714285714,Moderate,Low Sugar,Yes
5036589255659,1.0,Moderate,Moderate Sugar,Yes
4088600162997,0.1,High,Low Sugar,Yes
5059697706981,0.339024390243902,High,High Sugar,No
34361588136,0.862068965517241,Low,Low Sugar,Yes
4056489708988,0.292682926829268,Low,Low Sugar,Yes
5059319022437,0.4375,High,Moderate Sugar,Yes
5052320565191,0.364485981308411,High,Low Sugar,No
5057172503575,0.0214285714285714,High,Low Sugar,No
8410066138968,0.643835616438356,Low,Low Sugar,No
6001048003323,0.944444444444444,Low,Moderate Sugar,Yes
6111242042780,0.0636215334420881,High,Low Sugar,Yes
3487400006714,0.0241379310344828,Moderate,Low Sugar,Yes
487641,1.0,High,Low Sugar,Yes
4088600247618,0.333333333333333,Low,Low Sugar,No
5017764003319,0.0454545454545455,High,Low Sugar,Yes
10066140,1.0,Low,High Sugar,No
29310760,0.0715962441314554,High,Moderate Sugar,No
6111180011879,0.0,High,Low Sugar,Yes
4088600526010,0.0178571428571429,Low,Low Sugar,Yes
5056053308780,0.384615384615385,Low,Low Sugar,No
850040427110,0.333333333333333,Low,Low Sugar,Yes
4088600165417,0.0175438596491228,Moderate,Low Sugar,Yes
6111021013406,0.904109589041096,Low,Moderate Sugar,No
433228,0.529411764705882,High,Low Sugar,Yes
6221007032649,0.0,High,Low Sugar,Yes
3560071478643,0.0186440677966102,High,Low Sugar,No
6923818821022,-1.0,Low,Low Sugar,Yes
5060384262918,0.714285714285714,High,High Sugar,Yes
8402001010309,0.918032786885246,Low,Moderate Sugar,Yes
6111184007823,0.275,Moderate,Low Sugar,Yes
5060362072072,0.285714285714286,Low,Low Sugar,No
6111246951026,1.0,High,Moderate Sugar,Yes
4056489528012,0.483870967741935,Low,Low Sugar,Yes
497121,1.0,High,Low Sugar,No
6111242107991,0.0,High,Low Sugar,Yes
343473,0.0469208211143695,Moderate,Low Sugar,Yes
8715700112930,0.5625,High,Low Sugar,Yes
5000354924729,0.0175,High,Low Sugar,No
6111035502743,-1.0,Low,Low Sugar,Yes
664400948258,0.271523178807947,High,Low Sugar,Yes
4056489918202,0.0365384615384615,High,Low Sugar,Yes
5010003067684,0.0828729281767956,Moderate,Low Sugar,Yes
4056489920052,0.774193548387097,Moderate,Moderate Sugar,Yes
4088600551975,0.0811638591117917,High,Moderate Sugar,Yes
5012121009003,0.0816326530612245,High,Low Sugar,Yes
4061459179002,0.944444444444444,High,Low Sugar,No
5065009224302,0.104060913705584,High,Low Sugar,Yes
4056489825579,0.255813953488372,Moderate,Moderate Sugar,Yes
5034467002029,0.0740740740740741,Moderate,Low Sugar,Yes
4056489989363,0.317460317460317,Low,Low Sugar,Yes
6214090005003,0.271523178807947,High,Low Sugar,No
6223012615305,0.14980443285528,High,Moderate Sugar,Yes
3228857000845,0.157464212678937,High,Moderate Sugar,Yes
3270160717668,0.0833333333333333,Moderate,Low Sugar,No
3021762383313,0.973684210526316,Moderate,High Sugar,Yes
3480341000872,1.0,Moderate,Low Sugar,No
3056440083995,0.154901960784314,High,Moderate Sugar,Yes
3017760021524,0.4,High,High Sugar,Yes
3255290250285,0.508474576271186,High,High Sugar,Yes
3660140846455,0.695652173913043,High,High Sugar,Yes
3024720022439,0.4,High,Low Sugar,No
3245413922465,0.292307692307692,High,High Sugar,Yes
5449000232274,0.977272727272727,Low,Low Sugar,Yes
3451790012358,1.0,High,Low Sugar,Yes
